,result,iterations,task,objective,learning_rate,num_leaves,max_depth,min_data_in_leaf,min_sum_hessian_in_leaf,lambda_l1,lambda_l2,scale_pos_weight,metric,verbose
0,0.7770318023696801,141,train,binary,0.1,100,8,20,0.001,0.0,0.0,1.0,auc,-1
1,0.7772467664935885,163,train,binary,0.1,90,8,20,0.001,0.0,0.0,1.0,auc,-1
2,0.7778349745917715,141,train,binary,0.1,70,8,20,0.001,0.0,0.0,1.0,auc,-1
3,0.7778674533068052,138,train,binary,0.1,80,8,20,0.001,0.0,0.0,1.0,auc,-1
4,0.7791072818461127,233,train,binary,0.1,20,8,20,0.001,0.0,0.0,1.0,auc,-1
5,0.7791939099667693,186,train,binary,0.1,40,8,20,0.001,0.0,0.0,1.0,auc,-1
6,0.7792223963496998,161,train,binary,0.1,60,8,20,0.001,0.0,0.0,1.0,auc,-1
7,0.7793828018336565,227,train,binary,0.1,50,8,20,0.001,0.0,0.0,1.0,auc,-1
8,0.7797390844381514,188,train,binary,0.1,30,8,20,0.001,0.0,0.0,1.0,auc,-1
9,0.7808480385498939,492,train,binary,0.1,10,8,20,0.001,0.0,0.0,1.0,auc,-1
10,0.7806230116021438,423,train,binary,0.1,10,9,20,0.001,0.0,0.0,1.0,auc,-1
11,0.7808480385498939,492,train,binary,0.1,10,8,20,0.001,0.0,0.0,1.0,auc,-1
12,0.7811848704268967,571,train,binary,0.1,10,7,20,0.001,0.0,0.0,1.0,auc,-1
13,0.7813006898589531,599,train,binary,0.1,10,6,20,0.001,0.0,0.0,1.0,auc,-1
14,0.7814119953293651,495,train,binary,0.1,10,5,20,0.001,0.0,0.0,1.0,auc,-1
15,0.7823131003067788,475,train,binary,0.1,10,4,20,0.001,0.0,0.0,1.0,auc,-1
16,0.783072777967346,707,train,binary,0.1,10,3,20,0.001,0.0,0.0,1.0,auc,-1
17,0.7829520274971774,822,train,binary,0.1,10,3,50,0.001,0.0,0.0,1.0,auc,-1
18,0.783072777967346,707,train,binary,0.1,10,3,20,0.001,0.0,0.0,1.0,auc,-1
19,0.7830828298558761,723,train,binary,0.1,10,3,40,0.001,0.0,0.0,1.0,auc,-1
20,0.7832000229852822,823,train,binary,0.1,10,3,30,0.001,0.0,0.0,1.0,auc,-1
21,0.7832676204479768,778,train,binary,0.1,10,3,10,0.001,0.0,0.0,1.0,auc,-1
22,0.7833054048349617,714,train,binary,0.1,10,3,70,0.001,0.0,0.0,1.0,auc,-1
23,0.7835102896036846,827,train,binary,0.1,10,3,60,0.001,0.0,0.0,1.0,auc,-1
24,0.7837321518623422,970,train,binary,0.1,10,3,80,0.001,0.0,0.0,1.0,auc,-1
25,0.7831840251590101,644,train,binary,0.1,10,3,80,0.001,0.2,0.0,1.0,auc,-1
26,0.7835756139357816,848,train,binary,0.1,10,3,80,0.001,0.3,0.0,1.0,auc,-1
27,0.783588828773391,843,train,binary,0.1,10,3,80,0.001,0.1,0.0,1.0,auc,-1
28,0.7837321518623422,970,train,binary,0.1,10,3,80,0.001,0.0,0.0,1.0,auc,-1
29,0.7837724671824777,799,train,binary,0.1,10,3,80,0.001,0.4,0.0,1.0,auc,-1
30,0.7837746339791835,756,train,binary,0.1,10,3,80,0.001,0.5,0.0,1.0,auc,-1
31,0.7838230663875618,786,train,binary,0.1,10,3,80,0.001,0.6,0.0,1.0,auc,-1
32,0.7841007903835371,915,train,binary,0.1,10,3,80,0.001,0.7,0.0,1.0,auc,-1
33,0.7835723980416012,765,train,binary,0.1,10,3,80,0.001,0.7,0.1,1.0,auc,-1
34,0.783635803589713,733,train,binary,0.1,10,3,80,0.001,0.7,0.2,1.0,auc,-1
35,0.7838594632784338,765,train,binary,0.1,10,3,80,0.001,0.7,0.4,1.0,auc,-1
36,0.7838812455201956,796,train,binary,0.1,10,3,80,0.001,0.7,0.5,1.0,auc,-1
37,0.7838916716161151,826,train,binary,0.1,10,3,80,0.001,0.7,0.7,1.0,auc,-1
38,0.7840140678043672,812,train,binary,0.1,10,3,80,0.001,0.7,0.6,1.0,auc,-1
39,0.7841007903835371,915,train,binary,0.1,10,3,80,0.001,0.7,0.0,1.0,auc,-1
40,0.7842298427532992,814,train,binary,0.1,10,3,80,0.001,0.7,0.3,1.0,auc,-1
41,0.7815707187837451,739,train,binary,0.1,10,3,80,0.001,0.7,0.3,11.5,auc,-1
42,0.7842298427532992,814,train,binary,0.1,10,3,80,0.001,0.7,0.3,1.0,auc,-1
