,result,iterations,task,objective,learning_rate,num_leaves,max_depth,min_data_in_leaf,min_sum_hessian_in_leaf,lambda_l1,lambda_l2,scale_pos_weight,metric,verbose
0,0.7618524361729575,108,train,binary,0.1,90,8,20,0.001,0.0,0.0,1.0,auc,-1
1,0.7618755109991655,137,train,binary,0.1,100,8,20,0.001,0.0,0.0,1.0,auc,-1
2,0.7620149636709237,116,train,binary,0.1,70,8,20,0.001,0.0,0.0,1.0,auc,-1
3,0.7620936368976768,111,train,binary,0.1,80,8,20,0.001,0.0,0.0,1.0,auc,-1
4,0.7625872904026026,126,train,binary,0.1,60,8,20,0.001,0.0,0.0,1.0,auc,-1
5,0.7629712684711736,124,train,binary,0.1,50,8,20,0.001,0.0,0.0,1.0,auc,-1
6,0.7631870848178943,154,train,binary,0.1,40,8,20,0.001,0.0,0.0,1.0,auc,-1
7,0.7635219160627355,117,train,binary,0.1,30,8,20,0.001,0.0,0.0,1.0,auc,-1
8,0.7638286809066809,193,train,binary,0.1,20,8,20,0.001,0.0,0.0,1.0,auc,-1
9,0.764270189280498,361,train,binary,0.1,10,8,20,0.001,0.0,0.0,1.0,auc,-1
10,0.764270189280498,361,train,binary,0.1,10,8,20,0.001,0.0,0.0,1.0,auc,-1
11,0.7644193720623731,371,train,binary,0.1,10,7,20,0.001,0.0,0.0,1.0,auc,-1
12,0.7649030812207711,562,train,binary,0.1,10,9,20,0.001,0.0,0.0,1.0,auc,-1
13,0.7651481986434989,488,train,binary,0.1,10,6,20,0.001,0.0,0.0,1.0,auc,-1
14,0.7654428331557604,428,train,binary,0.1,10,5,20,0.001,0.0,0.0,1.0,auc,-1
15,0.7659471273071704,455,train,binary,0.1,10,4,20,0.001,0.0,0.0,1.0,auc,-1
16,0.7667225072006717,608,train,binary,0.1,10,3,20,0.001,0.0,0.0,1.0,auc,-1
17,0.7666763138595215,694,train,binary,0.1,10,3,10,0.001,0.0,0.0,1.0,auc,-1
18,0.7666918226623711,617,train,binary,0.1,10,3,40,0.001,0.0,0.0,1.0,auc,-1
19,0.7667225072006717,608,train,binary,0.1,10,3,20,0.001,0.0,0.0,1.0,auc,-1
20,0.7668686613395417,561,train,binary,0.1,10,3,60,0.001,0.0,0.0,1.0,auc,-1
21,0.7669270757943855,636,train,binary,0.1,10,3,50,0.001,0.0,0.0,1.0,auc,-1
22,0.766956934512572,693,train,binary,0.1,10,3,30,0.001,0.0,0.0,1.0,auc,-1
23,0.7670086318429556,644,train,binary,0.1,10,3,70,0.001,0.0,0.0,1.0,auc,-1
24,0.7670363515752502,653,train,binary,0.1,10,3,80,0.001,0.0,0.0,1.0,auc,-1
25,0.7667195521922233,604,train,binary,0.1,10,3,80,0.001,0.1,0.0,1.0,auc,-1
26,0.766945623246587,621,train,binary,0.1,10,3,80,0.001,0.3,0.0,1.0,auc,-1
27,0.7669465561355888,649,train,binary,0.1,10,3,80,0.001,0.2,0.0,1.0,auc,-1
28,0.7670363515752502,653,train,binary,0.1,10,3,80,0.001,0.0,0.0,1.0,auc,-1
29,0.7670993348908971,638,train,binary,0.1,10,3,80,0.001,0.7,0.0,1.0,auc,-1
30,0.767111459482043,628,train,binary,0.1,10,3,80,0.001,0.5,0.0,1.0,auc,-1
31,0.7671543316440311,626,train,binary,0.1,10,3,80,0.001,0.4,0.0,1.0,auc,-1
32,0.7676098346683695,608,train,binary,0.1,10,3,80,0.001,0.6,0.0,1.0,auc,-1
33,0.7668318840194741,534,train,binary,0.1,10,3,80,0.001,0.6,0.4,1.0,auc,-1
34,0.7671388007677804,616,train,binary,0.1,10,3,80,0.001,0.6,0.7,1.0,auc,-1
35,0.7671645130823841,661,train,binary,0.1,10,3,80,0.001,0.6,0.1,1.0,auc,-1
36,0.7672353409979573,690,train,binary,0.1,10,3,80,0.001,0.6,0.2,1.0,auc,-1
37,0.7673166258515105,663,train,binary,0.1,10,3,80,0.001,0.6,0.5,1.0,auc,-1
38,0.7673339388497643,758,train,binary,0.1,10,3,80,0.001,0.6,0.3,1.0,auc,-1
39,0.7673633550505525,630,train,binary,0.1,10,3,80,0.001,0.6,0.6,1.0,auc,-1
40,0.7676098346683695,608,train,binary,0.1,10,3,80,0.001,0.6,0.0,1.0,auc,-1
41,0.7656348649574645,576,train,binary,0.1,10,3,80,0.001,0.6,0.0,11.5,auc,-1
42,0.7676098346683695,608,train,binary,0.1,10,3,80,0.001,0.6,0.0,1.0,auc,-1
